courseCode,sectionId,sectionNumber,semesterId,sessionId,beginDate,endDate,creditHours,capacity,currentEnrollment,status,permCount,meetingDays,meetingDaysRaw,startTime,endTime,room,instructors
"GOVT143C CM","GOVT143C CM-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","18","19","Closed","16","Mon;Wed","-M-W---","09:35","10:50","CM KRV 102","Appel, Hilary"
"GOVT143C CM","GOVT143C CM-02 SP2026","02","SP2026","SP2026","2026-01-20","2026-05-15","1.0","18","18","Closed","13","Mon;Wed","-M-W---","11:00","12:15","CM KRV 102","Appel, Hilary"
"GOVT149  CM","GOVT149  CM-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","18","19","Closed","27","Tue;Thu","--T-R--","09:35","10:50","CM KRV 168","Koch, Lisa Langdon"
"GOVT150  CM","GOVT150  CM-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","18","19","Closed","40","Tue;Thu","--T-R--","11:00","12:15","CM KRV 168","Koch, Lisa Langdon"
"GOVT154E CM","GOVT154E CM-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","18","19","Closed","9","Mon;Wed","-M-W---","14:45","16:00","CM RN 104","Murray, Jean-Pierre D."
"GOVT156C CM","GOVT156C CM-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","15","14","R","26","Tue","--T----","14:45","17:30","CM RN 103","Taw, Jennifer"
"GOVT161  CM","GOVT161  CM-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","18","22","Closed","21","Tue;Thu","--T-R--","11:00","12:15","CM KRV LC61","Kesler, Charles R."
"GOVT163  CM","GOVT163  CM-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","18","7","Open","1","Mon;Wed","-M-W---","11:00","12:15","CM RS 105","Nadon, Christopher"
"GOVT169  CM","GOVT169  CM-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","18","18","Closed","22","Mon;Wed","-M-W---","09:35","10:50","CM RS 104","McWilliams, Susan Jane"
"GOVT178  CM","GOVT178  CM-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","18","18","Closed","23","Mon;Wed","-M-W---","13:15","14:30","CM RN 104","Murray, Jean-Pierre D."
"GOVT179C CM","GOVT179C CM-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","18","20","Closed","55","Wed","---W---","14:45","17:30","CM KRV 100","Fortner, Michael"
"GREK022  PO","GREK022  PO-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","15","7","Open","0","Mon;Tue;Wed;Thu","-MTWR--","10:00","10:50","PO PR 203","Keim, Benjamin D."
"GREK033  SC","GREK033  SC-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","15","12","Open","0","Mon;Wed","-M-W---","09:35","10:50","SC HM 102","Sales, Luis"
"GREK044  SC","GREK044  SC-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","15","2","Open","0","Mon;Wed","-M-W---","11:00","12:15","SC HM 102","Sales, Luis"
"GRMT114  SC","GRMT114  SC-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","20","16","R","39","Tue;Thu","--T-R--","13:15","14:30","SC HM 105","Katz, Marc"
"GRMT130  SC","GRMT130  SC-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","3","4","Closed","5","","-------","00:00","00:00","SC ARR ","Vennemann, Kevin"
"GRMT147A PO","GRMT147A PO-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","14","3","Open","1","Tue","--T----","13:15","16:00","PO MA 4","Petrus, Alexandra S."
"GWS 026  PO","GWS 026  PO-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","25","19","Closed","1","Tue","--T----","13:15","16:00","PO CR 2","Rhodes, Heidi"
"GWS 026  PO","GWS 026  PO-02 SP2026","02","SP2026","SP2026","2026-01-20","2026-05-15","1.0","25","26","Closed","12","Tue;Thu","--T-R--","09:35","10:50","PO ESTE 2113","Lundy-Harris, Amira"
"GWS 081  PO","GWS 081  PO-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","18","14","Open","7","Wed","---W---","13:15","16:00","PO CR 2","Rhodes, Heidi"
"GWS 113  PO","GWS 113  PO-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","14","7","R","1","Mon;Wed","-M-W---","14:45","16:00","PO MA 15","Osgood, Perry Morris"
"GWS 140  PO","GWS 140  PO-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","15","3","Open","4","Tue","--T----","13:15","16:00","PO CR 210","Lundy-Harris, Amira"
"GWS 166  PO","GWS 166  PO-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","14","13","Closed","55","Mon;Wed","-M-W---","11:00","12:15","PO MA 15","Osgood, Perry Morris"
"GWS 170  PO","GWS 170  PO-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","16","7","Open","0","Mon","-M-----","13:15","16:00","PO CR 207","Bahng, Aimee"
"GWS 172  PO","GWS 172  PO-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","18","7","Open","0","Wed","---W---","13:15","16:00","PO HIVE 127","Bahng, Aimee"
"GWS 191  PO","GWS 191  PO-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","5","0","Open","0","","-------","00:00","00:00","PO ARR ARR","Bahng, Aimee"
"GWS 191  PO","GWS 191  PO-02 SP2026","02","SP2026","SP2026","2026-01-20","2026-05-15","1.0","5","1","Open","1","","-------","00:00","00:00","PO ARR ARR","Lundy-Harris, Amira"
"GWS 191  PO","GWS 191  PO-05 SP2026","05","SP2026","SP2026","2026-01-20","2026-05-15","1.0","5","0","Open","0","","-------","00:00","00:00","PO ARR ARR","Rhodes, Heidi"
"GWS 191  PO","GWS 191  PO-06 SP2026","06","SP2026","SP2026","2026-01-20","2026-05-15","1.0","5","1","Open","0","","-------","00:00","00:00","PO ARR ARR","Osgood, Perry Morris"
"HIST021  PO","HIST021  PO-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","25","26","Closed","7","Mon;Wed","-M-W---","13:15","14:30","PO HN 108","Rohr, Nicolette"
"HIST025  CH","HIST025  CH-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","25","23","Closed","2","Tue;Thu","--T-R--","09:35","10:50","PO CR 10","Summers Sandoval, Tomas F.,, Jr."
"HIST032  CH","HIST032  CH-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","23","18","Closed","0","Tue;Thu","--T-R--","09:35","10:50","PO CR 2","Maldonado, Sergio"
"HIST034  CH","HIST034  CH-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","17","10","Closed","0","Wed","---W---","13:15","16:00","PO MA 20","Maldonado, Sergio"
"HIST041  AF","HIST041  AF-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","20","14","Closed","7","Mon","-M-----","13:15","16:00","PO MA 5","Traore, Makhroufi Ousmane"
"HIST056  CM","HIST056  CM-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","18","21","Closed","62","Mon;Wed","-M-W---","11:00","12:15","CM KRV 103","Ferguson, Heather"
"HIST059  PZ","HIST059  PZ-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","15","14","R","13","Tue;Thu","--T-R--","11:00","12:15","PZ AV 224","Engineer Willoughby, Urmi"
"HIST065  PZ","HIST065  PZ-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","15","15","Closed","14","Tue;Thu","--T-R--","14:45","16:00","PZ AV 224","Engineer Willoughby, Urmi"
"HIST071  PO","HIST071  PO-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","18","17","Closed","1","Mon;Wed","-M-W---","14:45","16:00","PO PR 3","Chu, Pey-Yi"
"HIST078  CM","HIST078  CM-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","18","21","Closed","31","Tue;Thu","--T-R--","11:00","12:15","CM KRV 102","Petropoulos, Jonathan"
"HIST078  CM","HIST078  CM-02 SP2026","02","SP2026","SP2026","2026-01-20","2026-05-15","1.0","18","17","R","27","Tue;Thu","--T-R--","13:15","14:30","CM RN 104","Petropoulos, Jonathan"
"HIST082  HM","HIST082  HM-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","3.0","32","27","R","0","Wed;Fri","---W-F-","14:45","16:00","HM SHAN 2475","Hamilton, Vivien"
"HIST083  PZ","HIST083  PZ-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","18","18","Closed","12","Mon;Wed","-M-W---","09:35","10:50","PZ SKD P103","Wakefield, Andre"
"HIST099  CM","HIST099  CM-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","18","18","Closed","14","Mon;Wed","-M-W---","11:00","12:15","CM RN 103","Geismer, Lily"
"HIST101  CM","HIST101  CM-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","18","12","Open","0","Wed","---W---","14:45","17:30","CM KRV 103","Petropoulos, Jonathan"
"HIST101ABPO","HIST101ABPO-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","14","16","Closed","8","Thu","----R--","13:15","16:00","PO MA 15","Khazeni, Arash"
"HIST101D PO","HIST101D PO-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","12","14","Closed","2","Tue;Thu","--T-R--","13:15","14:30","PO MA 23","Chu, Pey-Yi"
"HIST101EJPO","HIST101EJPO-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","12","13","Closed","9","Mon;Wed","-M-W---","13:15","14:30","PO MA 23","Gilbert, Megan"
"HIST101Q PO","HIST101Q PO-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","16","9","Closed","2","Mon","-M-----","19:00","21:50","PO MA 19","Chin, Angelina Yanyan"
"HIST104  CM","HIST104  CM-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","18","12","R","8","Tue;Thu","--T-R--","14:45","16:00","CM KRV LC61","Bjornlie, Michael Shane"
"HIST109  CM","HIST109  CM-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","18","21","Closed","13","Mon;Wed","-M-W---","11:00","12:15","CM RN 102","Fergus, Devin"
"HIST112  CM","HIST112  CM-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","18","18","Closed","22","Thu","----R--","14:45","17:30","CM RN 103","Livesay, Daniel"
"HIST115  CM","HIST115  CM-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","18","13","R","8","Tue;Thu","--T-R--","11:00","12:15","CM RN 103","Bjornlie, Michael Shane"
"HIST116IOCM","HIST116IOCM-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","18","14","R","33","Tue","--T----","12:30","15:30","CM BC 35","Livesay, Daniel"
"HIST117  SC","HIST117  SC-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","19","10","Open","0","Tue;Thu","--T-R--","13:15","14:30","SC HM 203","Tazzara, Corey"
"HIST123  CM","HIST123  CM-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","18","11","R","6","Tue;Thu","--T-R--","13:15","14:30","CM KRV 103","Venit-Shelton, Tamara"
"HIST124  CH","HIST124  CH-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","12","16","Closed","0","Wed","---W---","13:15","16:00","PO MA 5","Summers Sandoval, Tomas F.,, Jr."
"HIST124  SC","HIST124  SC-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","15","11","Open","0","Tue;Thu","--T-R--","13:15","14:30","SC HM 202","Aisenberg, Andrew"
"HIST125  CM","HIST125  CM-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","8","10","Closed","23","Mon;Wed","-M-W---","09:35","10:50","CM RS 103","Itagaki, Lynn Mie"
"HIST127  SC","HIST127  SC-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","15","10","R","12","Tue;Thu","--T-R--","11:00","12:15","SC HM 202","Aisenberg, Andrew"
"HIST128  CM","HIST128  CM-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","18","16","R","16","Tue;Thu","--T-R--","11:00","12:15","CM RS 105","Selig, Diana"
"HIST128  PO","HIST128  PO-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","15","13","Closed","1","Mon;Wed","-M-W---","11:00","12:15","PO MA 2","Rohr, Nicolette"
"HIST130  CH","HIST130  CH-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","12","16","Closed","0","Tue;Thu","--T-R--","13:15","14:30","PO MA 19","Maldonado, Sergio"
"HIST131  PZ","HIST131  PZ-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","25","23","R","47","Mon;Wed","-M-W---","14:45","16:00","PZ FL 104","Goldblatt, David Stephen"
"HIST132  CM","HIST132  CM-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","18","13","R","18","Thu","----R--","14:45","17:30","CM RN 104","Lower, Wendy"
"HIST133  AF","HIST133  AF-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","15","10","Closed","0","Wed","---W---","13:15","16:00","PO CA 110","Traore, Makhroufi Ousmane"
"HIST133B CM","HIST133B CM-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","18","13","R","2","Tue;Thu","--T-R--","13:15","14:30","CM KRV 161","Hamburg, Gary"
"HIST134  CM","HIST134  CM-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","18","12","R","1","Tue;Thu","--T-R--","14:45","16:00","CM KRV 161","Hamburg, Gary"
"HIST138  CM","HIST138  CM-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","18","14","R","17","Wed","---W---","14:45","17:30","CM RS 104","Lower, Wendy"
"HIST141  SC","HIST141  SC-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","25","3","Open","0","Mon;Wed","-M-W---","14:45","16:00","SC BL 220","Forster, Cindy"
"HIST143  SC","HIST143  SC-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","25","10","Open","0","Mon;Wed","-M-W---","11:00","12:15","SC BL 220","Forster, Cindy"
"HIST150  CM","HIST150  CM-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","16","13","R","6","Mon;Wed","-M-W---","13:15","14:30","PO LINC 1109","Fergus, Devin"
"HIST151  CM","HIST151  CM-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","18","16","R","21","Tue;Thu","--T-R--","13:15","14:30","CM BZ CLS","Cody, Lisa"
"HIST154  SC","HIST154  SC-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","20","21","Closed","14","Tue;Thu","--T-R--","11:00","12:15","SC HM 203","Aruck, Aaron"
"HIST155  CM","HIST155  CM-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","14","18","Closed","8","Tue","--T----","14:45","17:30","PO HIVE 127","Selig, Diana"
"HIST160  PO","HIST160  PO-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","12","8","Closed","6","Mon;Wed","-M-W---","11:00","12:15","PO MA 23","Gilbert, Megan"
"HIST163  CM","HIST163  CM-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","18","17","R","18","Mon;Wed","-M-W---","13:15","14:30","CM BC 1","Chithelen, Niall Andrew"
"HIST163  CM","HIST163  CM-02 SP2026","02","SP2026","SP2026","2026-01-20","2026-05-15","1.0","18","18","Closed","18","Mon;Wed","-M-W---","14:45","16:00","CM BC 1","Chithelen, Niall Andrew"
"HIST163  PZ","HIST163  PZ-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","15","16","Closed","8","Mon;Wed","-M-W---","13:15","14:30","PZ SKD P103","Wakefield, Andre"
"HIST164  SC","HIST164  SC-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","15","10","R","1","Tue","--T----","14:45","17:30","SC HM 203","Alcenat, Westenley"
"HIST168  SC","HIST168  SC-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","7","4","Open","0","Mon","-M-----","14:45","17:30","SC HM 203","Alcenat, Westenley"
"HIST170  PO","HIST170  PO-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","15","11","Closed","0","Tue;Thu","--T-R--","14:45","16:00","PO MA 3","Hodil, Earl Joshua"
"HIST171  PZ","HIST171  PZ-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","15","11","R","0","Mon;Wed","-M-W---","11:00","12:15","PZ BD 208","Muench, Nicholas"
"HIST174  CM","HIST174  CM-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","18","20","Closed","17","Mon","-M-----","13:15","16:00","PO HIVE 127","Park, Albert"
"HIST180  CM","HIST180  CM-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","17","12","R","10","Mon;Wed","-M-W---","14:45","16:00","CM KRV 109","Geismer, Lily"
"HIST180  PZ","HIST180  PZ-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","12","9","Open","1","Tue;Thu","--T-R--","13:15","14:30","PZ BE 207","O'Rourke, Harmony"
"HIST180  SC","HIST180  SC-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","19","10","Open","0","Thu","----R--","14:45","17:30","SC HM 203","Tazzara, Corey"
"HIST191  PO","HIST191  PO-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","15","8","Open","0","","-------","00:00","00:00","PO ARR ARR","Khazeni, Arash"
"HIST191  SC","HIST191  SC-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","35","0","Open","0","","-------","00:00","00:00","SC ARR ","Staff, Scripps"
"HIST192  PO","HIST192  PO-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","20","0","Open","0","","-------","00:00","00:00","PO ARR ARR","Khazeni, Arash"
"HIST192  SC","HIST192  SC-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","35","0","Open","0","","-------","00:00","00:00","SC ARR ","Staff, Scripps"
"HIST192  SC","HIST192  SC-02 SP2026","02","SP2026","SP2026","2026-01-20","2026-05-15","1.0","1","1","Closed","0","","-------","00:00","00:00","SC ARR ARR","Aisenberg, Andrew"
"HIST192  SC","HIST192  SC-03 SP2026","03","SP2026","SP2026","2026-01-20","2026-05-15","1.0","1","1","Closed","0","","-------","00:00","00:00","SC ARR ARR","Vennemann, Kevin"
"HIST192  SC","HIST192  SC-05 SP2026","05","SP2026","SP2026","2026-01-20","2026-05-15","1.0","1","1","Closed","0","","-------","00:00","00:00","SC ARR ARR","Aisenberg, Andrew"
"HIST197E SC","HIST197E SC-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","20","12","Open","0","Tue;Thu","--T-R--","14:45","16:00","SC HM 202","Aruck, Aaron"
"HIST199  PZ","HIST199  PZ-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","10","7","Open","1","Mon;Wed","-M-W---","09:35","10:50","PZ BE 207","O'Rourke, Harmony"
"HIST199  SC","HIST199  SC-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","35","1","Open","0","","-------","00:00","00:00","SC ARR ","Arteaga, Claudia"
"HMSC191  SC","HMSC191  SC-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","35","0","Open","3","","-------","00:00","00:00","  ","Staff, Scripps"
"HMSC191  SC","HMSC191  SC-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","35","0","Open","3","","-------","00:00","00:00","  ","Staff, Scripps"
"HMSC192  SC","HMSC192  SC-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","10","0","Open","0","","-------","00:00","00:00","SC ARR ","Staff, Scripps"
"HMSC192  SC","HMSC192  SC-02 SP2026","02","SP2026","SP2026","2026-01-20","2026-05-15","1.0","1","1","Closed","0","","-------","00:00","00:00","SC ARR ARR","Bromley, Pamela"
"HMSC192  SC","HMSC192  SC-03 SP2026","03","SP2026","SP2026","2026-01-20","2026-05-15","1.0","2","1","Open","0","","-------","00:00","00:00","SC ARR ARR","Morales, Gabriela"
"HSA 010  HM","HSA 010  HM-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","3.0","15","15","Closed","5","Mon;Wed","-M-W---","14:45","16:00","HM SHAN 2465","Dyson, Erika W."
"HSA 010  HM","HSA 010  HM-02 SP2026","02","SP2026","SP2026","2026-01-20","2026-05-15","3.0","15","15","Closed","7","Mon;Wed","-M-W---","14:45","16:00","HM SHAN B445","Steinberg, Paul F."
"HSA 010  HM","HSA 010  HM-03 SP2026","03","SP2026","SP2026","2026-01-20","2026-05-15","3.0","15","16","Closed","1","Mon;Wed","-M-W---","16:15","17:30","HM SHAN 2421","Wilson, David"
"HSA 010  HM","HSA 010  HM-04 SP2026","04","SP2026","SP2026","2026-01-20","2026-05-15","3.0","15","16","Closed","0","Tue;Thu","--T-R--","08:10","09:25","HM SHAN 2421","Alves, William"
"HSA 010  HM","HSA 010  HM-05 SP2026","05","SP2026","SP2026","2026-01-20","2026-05-15","3.0","15","16","Closed","4","Tue;Thu","--T-R--","08:10","09:25","HM SHAN 2425","Dadabhoy, Ambereen"
"HSA 010  HM","HSA 010  HM-06 SP2026","06","SP2026","SP2026","2026-01-20","2026-05-15","3.0","15","16","Closed","1","Tue;Thu","--T-R--","08:10","09:25","HM PA 1283","Fandell, Kenneth Emil"
"HSA 010  HM","HSA 010  HM-07 SP2026","07","SP2026","SP2026","2026-01-20","2026-05-15","3.0","15","16","Closed","3","Tue;Thu","--T-R--","08:10","09:25","HM SHAN 2461","Flores, Alfred"
"HSA 010  HM","HSA 010  HM-08 SP2026","08","SP2026","SP2026","2026-01-20","2026-05-15","3.0","15","16","Closed","5","Tue;Thu","--T-R--","08:10","09:25","HM SHAN B445","Gampa, Anup"
"HSA 010  HM","HSA 010  HM-09 SP2026","09","SP2026","SP2026","2026-01-20","2026-05-15","3.0","15","16","Closed","0","Tue;Thu","--T-R--","08:10","09:25","HM PA 1279","Mayeri, Rachel"
"HSA 010  HM","HSA 010  HM-10 SP2026","10","SP2026","SP2026","2026-01-20","2026-05-15","3.0","15","16","Closed","3","Tue;Thu","--T-R--","08:10","09:25","HM SHAN 2465","Plascencia, Salvador"
"HSA 010  HM","HSA 010  HM-11 SP2026","11","SP2026","SP2026","2026-01-20","2026-05-15","3.0","15","15","Closed","6","Tue;Thu","--T-R--","08:10","09:25","HM SHAN 3425","Gu, Jia Yi"
"HSA 010  HM","HSA 010  HM-12 SP2026","12","SP2026","SP2026","2026-01-20","2026-05-15","3.0","15","14","R","0","Tue;Thu","--T-R--","13:15","14:30","HM SHAN 2465","Seitz, David"
"HSA 010  HM","HSA 010  HM-13 SP2026","13","SP2026","SP2026","2026-01-20","2026-05-15","3.0","15","15","Closed","0","Tue;Thu","--T-R--","14:45","16:00","HM SHAN 2465","Seitz, David"
"HSA 010  HM","HSA 010  HM-14 SP2026","14","SP2026","SP2026","2026-01-20","2026-05-15","3.0","15","15","Closed","1","Tue;Thu","--T-R--","13:15","14:30","HM SHAN 2425","Plascencia, Salvador"
"HSA 010  HM","HSA 010  HM-15 SP2026","15","SP2026","SP2026","2026-01-20","2026-05-15","3.0","15","15","Closed","1","Tue;Thu","--T-R--","13:15","14:30","HM SHAN 2421","Stefanos, Sarah"
"HUM 195J SC","HUM 195J SC-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","20","14","Open","17","Thu","----R--","14:45","17:30","SC HM 119","Avnur, Yuval"
